年度,縣市別,序號,醫療院所名稱,醫療院所十碼代碼,郵遞區號,地    址
2015,新北市,4031,張榮欽診所,3531041007,235,新北市中和區景新街445號
2015,新北市,4032,慧禮診所,3531042399,235,新北市中和區自立路159號
2015,新北市,4033,中和李內科診所,3531040957,235,新北市中和區景平路718號
2015,新北市,4034,嘉櫻診所,3531043752,235,新北市中和區連城路521-1號
2015,新北市,4035,祐嘉骨科診所,3531044802,235,新北市中和區南華路22號
2015,新北市,4036,衛生福利部雙和醫院,1331040513,235,新北市中和區中正路291號
2015,新北市,4037,中和仁安診所,3531042264,235,新北市中和區自強路58號
2015,新北市,4038,馮泰龍小兒科,3531043869,235,新北市中和區南華路21號
2015,新北市,4039,育家聯合診所,3531042451,235,新北市中和區中安街40巷2號1樓
2015,新北市,4040,坤暉診所,3531044035,235,新北市中和區中山路三段94號
2015,新北市,4041,中祥醫院,1531040259,235,新北市中和區中山路２段１３８號２－４樓１４０號及１４２號
2015,新北市,4042,友善宜安診所,3531044320,235,新北市中和區保健路７３巷７號
2015,新北市,4043,陳建良耳鼻喉科診所,3531042586,235,新北市中和區景新街４６５號１樓、２樓
2015,新北市,4044,蕙生醫院,1531041363,235,新北市中和區中山路２段５５１號地下１樓至地上１至６樓
2015,新北市,4045,聯和診所,3531045023,235,新北市中和區員山路１１６號１樓
2015,新北市,4046,新店區衛生所,2331050010,231,新北市新店區北新路1段88巷11號
2015,新北市,4047,文玉小兒科診所,3531051254,231,新北市新店區建國路70號1樓
2015,新北市,4048,聖康診所,3531053641,231,新北市新店區北新路三段104號1樓
2015,新北市,4049,新北仁康醫院,1531051127,231,新北市新店區安康路二段323號
2015,新北市,4050,天主教耕莘醫療財團法人耕莘醫院,1231050017,231,新北市新店區中正路362號
2015,新北市,4051,天主教耕莘醫療財團法人耕莘醫院-安康院區,1231050017,231,新北市新店區車子路15號
2015,新北市,4052,富森診所,3531051325,231,新北市新店區三民路97號
2015,新北市,4053,陳正宗診所,3531050659,231,新北市新店區中正路241號
2015,新北市,4054,佛教慈濟醫療財團法人台北慈濟醫院,1131050515,231,新北市新店區建國路289號
2015,新北市,4055,林浩翔診所,3531050908,231,新北市新店區中正路198號
2015,新北市,4056,高兒科診所,3531050999,231,新北市新店區安成街38號
2015,新北市,4057,護康診所,3531051307,231,新北市新店區安成街32號
2015,新北市,4058,慧鴻小兒科診所,3531051450,231,新北市新店區北新路二段189之1號
2015,新北市,4059,呈恩診所,3531051512,231,新北市新店區安康路二段146號
2015,新北市,4060,王慶祥小兒科診所,3531051567,231,新北市新店區北新路一段56號
2015,新北市,4061,幼安小兒科診所,3531052831,231,新北市新店區安康路二段99號
2015,新北市,4062,全康診所,3531053132,231,新北市新店區溪園路383號
2015,新北市,4063,聖新診所,3531053150,231,新北市新店區寶橋路4號1樓
2015,新北市,4064,曾俊睿小兒科診所,3531053212,231,新北市新店區寶橋路54號
2015,新北市,4065,加加內科小兒科診所,3531053433,231,新北市新店區玫瑰路14號
2015,新北市,4066,邱?凱小兒科診所,3531053632,231,新北市新店區建國路226號
2015,新北市,4067,碧潭診所,3531053730,231,新北市新店區北新路一段21號
2015,新北市,4068,雁秋診所,3531051138,231,新北市新店區安成街十號
2015,新北市,4069,國城診所,3531053285,231,新北市新店區北新路2段200號2樓
2015,新北市,4070,維霖內科診所,3531053052,231,新北市新店區建國路6-1號1、2樓
2015,新北市,4071,和成診所,3531052715,231,新北市新店區安成街26號
2015,新北市,4072,儂安診所,3531050211,231,新北市新店區中正路111號
2015,新北市,4073,李亭鋒耳鼻喉科診所,3531051290,231,新北市新店區安康路二段123-1號1樓
2015,新北市,4074,林建良耳鼻喉科診所,3531052635,231,新北市新店區中正路158號1樓
2015,新北市,4075,林逢慶診所,3531052804,231,新北市新店區安康路三段二十一號
2015,新北市,4076,安立診所,3531053141,231,新北市新店區北宜路二段28號1樓
2015,新北市,4077,佑康聯合診所,3531052966,231,新北市新店區安康路三段十七號一 樓
2015,新北市,4078,劉建梅診所,3531051192,231,新北市新店區中正路20、22號
2015,新北市,4079,逸安診所,3531053838,231,新北市新店區民權路131.133號4樓
2015,新北市,4080,張榮宗診所,3531051101,231,新北市新店區建國路83-1號
2015,新北市,4081,欣和診所,3531052760,231,新北市新店區安和路三段一五一號
2015,新北市,4082,仁佑診所,3531053847,231,新北市新店區中正路396號
2015,新北市,4083,同仁醫院,1531050077,231,新北市新店區民權路89號
2015,新北市,4084,板橋區衛生所,2331010016,220,新北市板橋區英士路192號
2015,新北市,4085,張明輝內科診所,3531015918,220,新北市板橋區四川路1段81號
2015,新北市,4086,板橋榮譽國民之家醫務室,2631010021,220,新北市板橋區大觀路二段32號
2015,新北市,4087,大鈞診所,3531018197,220,新北市板橋區中山路2段88號
2015,新北市,4088,德一診所,3531017752,220,新北市板橋區中山路2段236號
2015,新北市,4089,常春聯合診所,3531015169,220,新北市板橋區四川路1段47號
2015,新北市,4090,連建安診所,3531015490,220,新北市板橋區三民路2段146號1樓
2015,新北市,4091,仁謙診所,3531016960,220,新北市板橋區忠孝路102號
2015,新北市,4092,遠興婦產科,3531017716,220,新北市板橋區中山路一段90號
2015,新北市,4093,安慶診所,3531017369,220,新北市板橋區陽明街273號
2015,新北市,4094,聯德診所,3531016719,220,新北市板橋區溪北路13號
2015,新北市,4095,中順興診所,3531017556,220,新北市板橋區忠孝路14.16號1.3.4樓
2015,新北市,4096,春和診所,3531010691,220,新北市板橋區長江路1段138號
2015,新北市,4097,板新醫院,1531010082,220,新北市板橋區中正路189號
2015,新北市,4098,陳恩哲小兒科診所,3531011901,220,新北市板橋區文化路1段216號
2015,新北市,4099,吳宏誠小兒科,3531013423,220,新北市板橋區莊敬路156號
2015,新北市,4100,陳志洪診所,3531017903,220,新北市板橋區文化路1段216號
2015,新北市,4101,謝坤川診所,3531012195,220,新北市板橋區陽明街10號
2015,新北市,4102,佑恩小兒科,3531018044,220,新北市板橋國光路176號(1樓)
2015,新北市,4103,佳誠診所,3531017814,220,新北市板橋區中山路140號
2015,新北市,4104,溫大慶小兒科診所,3531016817,220,新北市板橋區新海路386號
2015,新北市,4105,王林小兒科診所,3531016568,220,新北市板橋區忠孝路20號
2015,新北市,4106,蕭中正醫院,1531010108,220,新北市板橋區南雅南路一段15-1號
2015,新北市,4107,新北市聯合醫院板橋院區,131020016,220,新北市板橋區英士路198號
2015,新北市,4108,板聯診所,3531013138,220,新北市板橋區民治街140號
2015,新北市,4109,吳懿蒼小兒科診所,3531012908,220,新北市板橋區國光路43號
2015,新北市,4110,林子敬診所,3531015383,220,新北市板橋區中山路2段198號
2015,新北市,4111,宏元小兒科診所,3531016095,220,新北市板橋區仁化街1號
2015,新北市,4112,陳嘉偉診所,3531010744,220,新北市板橋區懷仁街92號
2015,新北市,4113,陳榮泰小兒科診所,3531017010,220,新北市板橋區金門街311號
2015,新北市,4114,良品婦幼聯合診所,3531013709,220,新北市板橋區南雅南路一段8之8號
2015,新北市,4115,仁幼診所,3531018188,220,新北市板橋區懷德街97號
2015,新北市,4116,陳敏玲診所,3531013003,220,新北市板橋區溪崑二街97號
2015,新北市,4117,板橋國泰醫院,1531011310,220,新北市板橋區忠孝路5號
2015,新北市,4118,龍興診所,3531013567,220,新北市板橋區龍興街45號
2015,新北市,4119,麗暘診所,3531013432,220,新北市板橋區懷德街78巷2號
2015,新北市,4120,興安診所,3531013905,220,新北市板橋區龍興街45號
2015,新北市,4121,佑幼小兒科診所,3531012097,220,新北市板橋區文化路2段57號
2015,新北市,4122,大佳診所,3531016620,220,新北市板橋區英士路53號
2015,新北市,4123,兒林小兒科診所,3531017850,220,新北市板橋區廣和街92號
2015,新北市,4124,遠華婦產科診所,3531018384,220,新北市板橋區三民路2段110號
2015,新北市,4125,孫三源婦產科家庭醫學科診所,3531015678,220,新北市板橋區中正路186號
2015,新北市,4126,欣幼婦產科診所,3531017672,220,新北市板橋區四川路ㄧ段188號
2015,新北市,4127,辰祐婦產科診所,3531016086,220,新北市板橋區四川路1段152號
2015,新北市,4128,陳正忠小兒科診所,3531012444,220,新北市板橋區府中路143號
2015,新北市,4129,燿星小兒科診所,3531012640,220,新北市板橋區實踐路113號
2015,新北市,4130,翰生診所,3531012695,220,新北市板橋區漢生西路73號
2015,新北市,4131,揚明診所,3531015187,220,新北市板橋區陽明街38號
2015,新北市,4132,樂欣診所,3531017761,220,新北市板橋區四維路108號
2015,新北市,4133,信德診所,3531010780,220,新北市板橋區文化路ㄧ段310號
2015,新北市,4134,徐小兒科診所,3531015481,220,新北市板橋區陽明街46-2號
2015,新北市,4135,建佑診所,3531016488,220,新北市板橋區雙十路二段164號
2015,新北市,4136,余立俊診所,3531013012,220,新北市板橋區民權路202巷11弄2號
2015,新北市,4137,黃景宏小兒科診所,3531013101,220,新北市板橋區陽明街63號
2015,新北市,4138,林儀雯婦產科診所,3531017912,220,新北市板橋區民權路218號
2015,新北市,4139,耀安小兒科診所,3531016862,220,新北市板橋區漢生東路324號
2015,新北市,4140,嘉齡診所,3531016826,220,新北市板橋區中正路223號
2015,新北市,4141,吳建明小兒科診所,3531013414,220,新北市板橋區四川路2段245巷46號
2015,新北市,4142,周耳鼻喉科家醫科診所,3531010137,220,新北市板橋區文化路2段5號
2015,新北市,4143,菡生婦產科,3531017583,220,新北市板橋區漢生東路15號
2015,新北市,4144,樂福診所,3531017083,220,新北市板橋區三民路2段89號
2015,新北市,4145,張博揚小兒科診所,3531017298,220,新北市板橋區仁化街85號
2015,新北市,4146,詹婦產科,3531010879,220,新北市板橋區文化路2段2號
2015,新北市,4147,合泰婦產科小兒聯合診所,3531013898,220,新北市板橋區忠孝路19號
2015,新北市,4148,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1131010011,220,新北市板橋區南雅南路2段21號
2015,新北市,4149,中英醫療社團法人板英醫院,931010025,220,新北市板橋區文化路１段２６７、２６９、２７１號１－４樓
2015,新北市,4150,土城區衛生所,2331130013,236,新北市土城區和平路26號
2015,新北市,4151,元復醫院,1531131139,236,新北市土城區中央路2段318號
2015,新北市,4152,林明俊小兒科,3531130894,236,新北市土城區明德路1段22號
2015,新北市,4153,廣全家醫診所,3531130812,236,新北市土城區學府路1段170號
2015,新北市,4154,洪正祝小兒科,3531132709,236,新北市土城區延和路112號1樓
2015,新北市,4155,新明診所,3531132656,236,新北市土城區金城路3段141號1樓
2015,新北市,4156,誠康耳鼻喉科診所,3531133180,236,新北市土城區金城路3段137號
2015,新北市,4157,秀偉小兒科,3531130125,236,新北市土城區金城路2段380號
2015,新北市,4158,儷生婦產科診所,3531132978,236,新北市土城區金城路2段396號
2015,新北市,4159,延平診所,3531130572,236,新北市土城區延和路205號
2015,新北市,4160,羅文亮小兒科診所,3531132389,236,新北市土城區裕民路144號
2015,新北市,4161,維康診所,3531130910,236,新北市土城區中央路1段224號
2015,新北市,4162,城林小兒科,3531133153,236,新北市土城區中央路2段312號
2015,新北市,4163,仁康診所,3531132996,236,新北市土城區青仁路28號
2015,新北市,4164,蔡永福小兒科,3531130634,236,新北市土城區金城路3段176-1號
2015,新北市,4165,人人診所,3531132834,236,新北市土城區中央路2段20-2號
2015,新北市,4166,王培玲診所,3531131024,236,新北市土城區中央路1段110號
2015,新北市,4167,裕安診所,3531133171,236,新北市土城區裕民路131號
2015,新北市,4168,賴家庭醫學科診所,3531130358,236,新北市土城區中央路1段169號
2015,新北市,4169,維誠小兒科,3531133117,236,新北市土城區中央路1段67-2號
2015,新北市,4170,吉康小兒科,3531132585,236,新北市土城區學府路1段188號
2015,新北市,4171,歐家庭醫學科診所,3531130741,236,新北市土城區中央路2段180巷15號
2015,新北市,4172,土城診所,3531130483,236,新北市土城區中央路2段177巷22號
2015,新北市,4173,廣川醫院,1531130052,236,新北市土城區裕民路276號
2015,新北市,4174,土城劉內科診所,3531132718,236,新北市土城區裕民路226號
2015,新北市,4175,維安小兒科診所,3531130536,236,新北市土城區中央路1段67-2號
2015,新北市,4176,永佳婦產專科診所,3531133037,236,新北市土城區金城路２段２４８－２號２樓、２５０號１、２樓
2015,新北市,4177,廣益診所,3531133331,236,新北市土城區廣明街５６號１樓
2015,新北市,4178,新莊區衛生所,2331060016,242,新北市新莊區中華路一段2號
2015,新北市,4179,禾欣診所,3531065133,242,新北市新莊區復興路一段91號1樓
2015,新北市,4180,青青診所,3531063389,242,新北市新莊區中平路50號
2015,新北市,4181,寶祥診所,3531065463,242,新北市新莊區中平路53號
2015,新北市,4182,安新診所,3531063567,242,新北市新莊區中正路145-22號
2015,新北市,4183,大順醫院,1531060046,242,新北市新莊區中正路215號
2015,新北市,4184,曜生婦產科,3531064082,242,新北市新莊區中正路243號
2015,新北市,4185,聯安診所,3531061278,242,新北市新莊區中正路330號
2015,新北市,4186,新仁醫療社團法人新仁醫院,931060016,242,新北市新莊區中正路395號
2015,新北市,4187,輔大診所,3531064528,242,新北市新莊區中正路510號
2015,新北市,4188,晉安診所,3531065294,242,新北市新莊區中正路700-24號
2015,新北市,4189,衛生福利部樂生療養院,131060010,242,新北市新莊區中正路794號
2015,新北市,4190,樂寶兒婦幼診所,3531065169,242,新北市新莊區中正路82-1號
2015,新北市,4191,宏祐診所,3531064019,242,新北市新莊區中正路879-3號
2015,新北市,4192,王榮文小兒科,3531061830,242,新北市新莊區中和街149 號
2015,新北市,4193,鄭骨科耳鼻喉科診所,3531060324,242,新北市新莊區中港路263號
2015,新北市,4194,中心診所,3531063601,242,新北市新莊區中港路321號
2015,新北市,4195,林定參診所,3531061929,242,新北市新莊區民安西路211號
2015,新北市,4196,祐幼小兒科,3531061643,242,新北市新莊區民安西路21號
2015,新北市,4197,新庚診所,3531063870,242,新北市新莊區民安西路370號
2015,新北市,4198,志銘小兒科診所,3531063629,242,新北市新莊區民安路168號
2015,新北市,4199,文鼎診所,3531065605,242,新北市新莊區民安路188巷8弄3號
2015,新北市,4200,聯福診所,3531061867,242,新北市新莊區民安路232號
2015,新北市,4201,天佑診所,3531065623,242,新北市新莊區幸福路670巷2弄21號
2015,新北市,4202,家恩診所,3531063709,242,新北市新莊區昌明街38號
2015,新北市,4203,陳世昌婦產科,3531060995,242,新北市新莊區後港一路98號
2015,新北市,4204,衛生福利部台北醫院,131060029,242,新北市新莊區思源路127號
2015,新北市,4205,蔡鉅儒診所,3531061349,242,新北市新莊區西盛街180號
2015,新北市,4206,新泰綜合醫院,1531060180,242,新北市新莊區新泰路157號
2015,新北市,4207,王中煌診所,3531061009,242,新北市新莊區新泰路194號
2015,新北市,4208,德安婦產科,3531060511,242,新北市新莊區新泰路31號
2015,新北市,4209,福壽小兒科,3531065212,242,新北市新莊區福壽街134號
2015,新北市,4210,春詠診所,3531064457,242,新北市新莊區龍安路278巷2號
2015,新北市,4211,榜生婦產科診所,3531061607,242,新北市新莊區龍安路339號
2015,新北市,4212,弘久診所,3531065730,242,新北市新莊區新泰路57號
2015,新北市,4213,至祥診所,3531065712,242,新北市新莊區龍安路78號1F
2015,新北市,4214,樂樂診所,3531065829,242,新北市新莊區龍安路475號
2015,新北市,4215,明新診所,3531065927,242,新北市新莊區建安街109號
2015,新北市,4216,天給婦產科,3531060806,242,新北市新莊區幸福路670巷2弄23號
2015,新北市,4217,中平耳鼻喉科診所,3531066004,242,新北市新莊區中平路２９號１樓．３１號２樓．３３號２樓
2015,新北市,4218,元程婦產科診所,3531065230,242,新北市新莊區中華路２段４７號１樓
2015,新北市,4219,宏久診所,3531065936,242,新北市新莊區新泰路５７號１樓至２樓
2015,新北市,4220,邱欽斌小兒科診所,3531061045,242,新北市新莊區民安路１４１號１樓、１４１－１號２樓
2015,新北市,4221,軒琪耳鼻喉科診所,3531066068,242,新北市新莊區富國路１５號１樓
2015,新北市,4222,康熙診所,3531065249,242,新北市新莊區富國路２７號１樓
2015,基隆市,4223,中正區衛生所,2311010010,202,基隆市中正區中正路786-1號
2015,基隆市,4224,三軍總醫院附設基隆民眾診療服務處,511040010,202,基隆市中正區正榮街100號
2015,基隆市,4225,醫療財團法人臺灣區媒礦業基金會基隆門診部,3511010480,202,基隆市中正區義一路76號2.3.4樓
2015,基隆市,4226,林承興診所,3511010524,202,基隆市中正區北寧路319號
2015,基隆市,4227,博群診所,3511010702,202,基隆市中正區新豐街446號
2015,基隆市,4228,兒童中心診所,3511011950,202,基隆市中正區義一路46號
2015,基隆市,4229,陳如儀兒科診所,3511012073,202,基隆市中正區義一路62號
2015,基隆市,4230,八斗子診所,3511012117,202,基隆市中正區北寧路378-1號2樓
2015,基隆市,4231,心心診所,3511011790,202,基隆市中正區中正路１９７號 
2015,基隆市,4232,合成診所,3511010588,202,基隆市中正區祥豐街２０５號
2015,基隆市,4233,新昆明醫院,1511010068,202,基隆市中正區中正路30號
2015,基隆市,4234,七堵區衛生所,2311020016,206,基隆市七堵區明德一路169號
2015,基隆市,4235,紀醫師診所,3511020226,206,基隆市七堵區開元路83號
2015,基隆市,4236,正光內兒科診所,3511020057,206,基隆市七堵區南興路12號１樓
2015,基隆市,4237,廖內兒科診所,3511020066,206,基隆市七堵區南興路101號
2015,基隆市,4238,佑仁聯合診所,3511020235,206,基隆市七堵區開元路59-1號１樓、地下室１樓
2015,基隆市,4239,和睦家診所,3511021563,206,基隆市七堵區福二街198號
2015,基隆市,4240,泰安內兒科診所,3511021572,206,基隆市七堵區明德一路９３號１－２樓
2015,基隆市,4241,基隆市暖暖區衛生所,2311030012,205,基隆市暖暖區暖暖街281巷98號
2015,基隆市,4242,醫療財團法人臺灣區煤礦業基金會臺灣礦工醫院,1411030013,205,基隆市暖暖區源遠路29號
2015,基隆市,4243,婁診所,3511030053,205,基隆市暖暖區暖暖街171號
2015,基隆市,4244,碇內診所,3511031247,205,基隆市暖暖區源遠路323號
2015,基隆市,4245,康合診所,3511031256,205,基隆市暖暖區源遠路281-1號1樓
2015,基隆市,4246,仁愛區衛生所,2311040018,200,基隆市仁愛區光一路26號
2015,基隆市,4247,三軍總醫院附設基隆民眾診療服務處-孝二路門診處,511040010,200,基隆市仁愛區孝二路39號
2015,基隆市,4248,李任堅小兒科診所,3511040479,200,基隆市仁愛區孝一路86號
2015,基隆市,4249,王孟俊診所,3511040639,200,基隆市仁愛區南榮路143號
2015,基隆市,4250,仁祥診所,3511041109,200,基隆市仁愛區忠一路20號
2015,基隆市,4251,仁愛診所,3511041181,200,基隆市仁愛區孝三路80號
2015,基隆市,4252,中山區衛生所,2311050014,203,基隆市中山區中山二路15號
2015,基隆市,4253,至誠診所,3511050108,203,基隆市中山區安一路3號 ?
2015,基隆市,4254,林義宏診所,3511050260,203,基隆市中山區基隆市復興路265號一樓 ?
2015,基隆市,4255,安定診所,3511051507,203,基隆市中山區安一路90號 ?
2015,基隆市,4256,安樂區衛生所,2311060010,204,基隆市安樂區安樂路２段164號１樓前棟
2015,基隆市,4257,財團法人長庚紀念醫院基隆分院-院本部,1111060015,204,基隆市安樂區麥金路222號
2015,基隆市,4258,財團法人長庚紀念醫院基隆分院-情人湖院區,1111060015,204,基隆市安樂區基金一路 208 巷 200 號　
2015,基隆市,4259,李卓為診所,3511060159,204,基隆市安樂區基金一路133-5號１樓
2015,基隆市,4260,信義區衛生所,2311070016,201,基隆市信義區信一路69號
2015,基隆市,4261,衛生福利部基隆醫院,111070010,201,基隆市信義區信二路268號
2015,基隆市,4262,基隆市立醫院-門診部,211070012,202,基隆市中正區義二路2巷6號　
2015,基隆市,4263,基隆市立慢性病防治所,2211070014,201,基隆市信義區信二路266號
2015,基隆市,4264,黃振國診所,3511070191,201,基隆市信義區東信路218號
2015,基隆市,4265,國泰家醫診所,3511071367,201,基隆市信義區信一路115號
2015,宜蘭縣,4266,宜蘭縣宜蘭市衛生所,2334010018,260,宜蘭縣宜蘭市民權里復興路１段３號
2015,宜蘭縣,4267,國立陽明大學附設醫院,434010518,260,宜蘭縣宜蘭市新民路１５２號
2015,宜蘭縣,4268,財團法人蘭陽仁愛醫院,1134010022,260,宜蘭縣宜蘭市中山路２段２６０號
2015,宜蘭縣,4269,臺北榮總員山分院附設門診部,2634010014,260,宜蘭縣宜蘭市林森路1號
2015,宜蘭縣,4270,曹天德診所,3534010522,260,宜蘭縣宜蘭市舊城東路３－１號
2015,宜蘭縣,4271,宜蘭普門醫療財團法人普門診所,4034010017,260,宜蘭縣宜蘭市神農路１段８７號
2015,宜蘭縣,4272,普仁健康診所,3534010559,260,宜蘭縣宜蘭市民權路１段２號
2015,宜蘭縣,4273,開蘭安心診所,3534012062,260,宜蘭縣宜蘭市神農路１段95號
2015,宜蘭縣,4274,陳義文兒科診所,3534010586,260,宜蘭縣宜蘭市中山路２段358號
2015,宜蘭縣,4275,李碧峰兒科診所,3534010282,260,宜蘭縣宜蘭市中山路3段２９號
2015,宜蘭縣,4276,林內兒科診所,3534010166,260,宜蘭縣宜蘭市聖後街１７３號
2015,宜蘭縣,4277,潘仁進診所,3534010773,260,宜蘭縣宜蘭市中山路２段６１號１樓
2015,宜蘭縣,4278,周明偉診所,3534010273,260,宜蘭縣宜蘭市光復路３９號
2015,宜蘭縣,4279,華杏診所,3534010415,260,宜蘭縣宜蘭市民族路290號
2015,宜蘭縣,4280,宜蘭縣羅東鎮衛生所,2334020014,265,宜蘭縣羅東鎮民生路７９號
2015,宜蘭縣,4281,財團法人天主教靈醫會羅東聖母醫院,1234020011,265,宜蘭縣羅東鎮中正南路１６０號
2015,宜蘭縣,4282,財團法人羅許基金會羅東博愛醫院,1434020015,265,宜蘭縣羅東鎮南昌街８１－８３號
2015,宜蘭縣,4283,謝世雄診所,3534021856,265,宜蘭縣羅東鎮倉前路５３號
2015,宜蘭縣,4284,謝漢池診所,3534020359,265,宜蘭縣羅東鎮忠孝路９１號
2015,宜蘭縣,4285,吳得中診所,3534021847,265,宜蘭縣羅東鎮興東路１１８號３樓
2015,宜蘭縣,4286,陳文貴診所,3534020608,265,宜蘭縣羅東鎮興東路１１８號
2015,宜蘭縣,4287,游信得診所,3534021909,265,宜蘭縣羅東鎮復興路２段１６１號
2015,宜蘭縣,4288,陳內兒科診所,3534020224,265,宜蘭縣羅東鎮民權路５６巷１１號
2015,宜蘭縣,4289,陳重慶診所,3534021838,265,宜蘭縣羅東鎮民族路７０號
2015,宜蘭縣,4290,黃內兒科診所,3534020144,265,宜蘭縣羅東鎮振泰街２１號
2015,宜蘭縣,4291,泰林診所,3534020304,265,宜蘭縣羅東鎮興東南路１７０號
2015,宜蘭縣,4292,北成診所,3534020582,265,宜蘭縣羅東鎮中山路４段２４０號
2015,宜蘭縣,4293,許醫師內兒科診所,3534020279,265,宜蘭縣羅東鎮長春路35號
2015,宜蘭縣,4294,佳音診所,3534021730,265,宜蘭縣羅東鎮光榮路４２１號
2015,宜蘭縣,4295,芳山診所,3534020671,265,宜蘭縣羅東鎮中正路１５６號
2015,宜蘭縣,4296,王維昌診所,3534020395,265,宜蘭縣羅東鎮公正路１６７－３號
2015,宜蘭縣,4297,吳振華兒科診所,3534020635,265,宜蘭縣羅東鎮中正南路６３號
2015,宜蘭縣,4298,黃耀發兒科診所,3534020153,265,宜蘭縣羅東鎮公正路１３８號
2015,宜蘭縣,4299,藍正州兒科診所,3534021954,265,宜蘭縣羅東鎮南門路２０號
2015,宜蘭縣,4300,優昇診所,3534020028,265,宜蘭縣羅東鎮和平路74號
2015,宜蘭縣,4301,洪仁宗診所,3534020653,265,宜蘭縣羅東興東南路257號
2015,宜蘭縣,4302,洪內兒科診所,3534020206,265,宜蘭縣羅東興天津路3號
2015,宜蘭縣,4303,黃圭龍小兒科診所,3534021749,265,宜蘭縣羅東鎮維揚路32號
2015,宜蘭縣,4304,周建章診所,3534020297,265,宜蘭縣羅東鎮長春路21號
2015,宜蘭縣,4305,普濟診所,3534020537,265,宜蘭縣羅東鎮興東南路233號
2015,宜蘭縣,4306,林榆森小兒科診所,3534022004,265,宜蘭縣羅東鎮公正路230號
2015,宜蘭縣,4307,家家診所,3534022031,265,宜蘭縣羅東鎮中山路3段277號
2015,宜蘭縣,4308,劉醫師小兒科診所,3534022102,265,宜蘭縣羅東鎮純精路2段229號
2015,宜蘭縣,4309,游能俊診所,3534021927,265,宜蘭縣宜蘭縣羅東鎮光榮路491號
2015,宜蘭縣,4310,宜蘭縣蘇澳鎮衛生所,2334030010,270,宜蘭縣蘇澳鎮志成路６０號
2015,宜蘭縣,4311,臺北榮總蘇澳分院,634030014,270,宜蘭縣蘇澳鎮蘇濱路1段301號
2015,宜蘭縣,4312,臺北榮總蘇澳分院附設門診部,2634031022,270,宜蘭縣蘇澳鎮中山路１段４３９號
2015,宜蘭縣,4313,吳昌達診所,3534031503,270,宜蘭縣蘇澳鎮海邊路１４１號
2015,宜蘭縣,4314,周金章診所,3534030159,270,宜蘭縣蘇澳鎮中山路１段１１６號
2015,宜蘭縣,4315,曾家庭醫學科診所,3534031432,270,宜蘭縣蘇澳鎮大同路２９號
2015,宜蘭縣,4316,健仁內科診所,3534031549,270,宜蘭縣宜蘭縣蘇澳鎮興安路３2號(10/1起新址)
2015,宜蘭縣,4317,金明診所,3534031370,270,宜蘭縣宜蘭縣蘇澳鎮南安里南安路175號
2015,宜蘭縣,4318,宜蘭縣頭城鎮衛生所,2334040016,261,宜蘭縣頭城鎮吉祥路15號
2015,宜蘭縣,4319,宜蘭縣礁溪鄉衛生所,2334050012,262,宜蘭縣礁溪鄉礁溪路４段１２６號B1
2015,宜蘭縣,4320,杏和醫院,1534050024,262,宜蘭縣礁溪鄉礁溪路４段１２９號
2015,宜蘭縣,4321,安信診所,3534051274,262,宜蘭縣礁溪鄉中山路１段120號
2015,宜蘭縣,4322,宜蘭縣壯圍鄉衛生所,2334060018,263,宜蘭縣壯圍鄉吉祥村中央路2段290號
2015,宜蘭縣,4323,陳登賢診所,3534060059,263,宜蘭縣壯圍鄉壯濱路３段３８５號
2015,宜蘭縣,4324,楊崑診所,3534061109,263,宜蘭縣壯圍鄉吉祥村中央路2段297號
2015,宜蘭縣,4325,宜蘭縣員山鄉衛生所,2334070014,264,宜蘭縣員山鄉復興路２號
2015,宜蘭縣,4326,臺北榮總員山分院,634070018,264,宜蘭縣員山鄉內城村榮光路３８６號
2015,宜蘭縣,4327,宜蘭普門醫療財團法人普門醫院,1134070019,264,宜蘭縣員山鄉尚深路９１號
2015,宜蘭縣,4328,信望愛診所,3534071123,264,宜蘭縣員山鄉復興路６號
2015,宜蘭縣,4329,張世屏診所,3534070108,264,宜蘭縣員山鄉員山村員山路１段192號
2015,宜蘭縣,4330,宜蘭縣冬山鄉衛生所,2334081026,269,宜蘭縣冬山鄉中正路１６號
2015,宜蘭縣,4331,王內科診所,3534080131,269,宜蘭縣冬山鄉義成路３段５６２號
2015,宜蘭縣,4332,吳建志診所,3534080122,269,宜蘭縣冬山鄉冬山路５段２１２號
2015,宜蘭縣,4333,宜蘭縣五結鄉衛生所,2334090016,268,宜蘭縣五結鄉五結村五結路２段３３７號
2015,宜蘭縣,4334,宏安診所,3534091214,268,宜蘭縣五結鄉中正1段168號
2015,宜蘭縣,4335,吉祥診所,3534091189,268,宜蘭縣五結鄉五結路2段443號
2015,宜蘭縣,4336,王家泰診所,3534091241,268,宜蘭縣五結鄉中正西路23號
2015,宜蘭縣,4337,宜蘭縣三星鄉衛生所,2334100017,266,宜蘭縣三星鄉三星路５段７０號
2015,宜蘭縣,4338,三星診所,3534100030,266,宜蘭縣三星鄉三星路５段１６２號
2015,宜蘭縣,4339,宜蘭縣大同鄉衛生所,2334110013,267,宜蘭縣大同鄉崙埤村朝陽４０號
2015,宜蘭縣,4340,宜蘭縣南澳鄉衛生所,2334120019,272,宜蘭縣南澳鄉蘇花路２段３７５號
2015,金門縣,4341,衛福部金門醫院,190030516,891,金門縣金湖鎮新市里復與路1-12號
